Z[m],d[m],Q[mL/min],e[-],CA0[g/L],CB0[g/L],Vinject[uL],Hint[-],kint[1/s],Kint[1/s],ObsSigma[mV],magnification,t[s],I[mV],C[g/L]
,,,,,,,,,,,,494.46,1003,0.00700094
,,,,,,,,,,,,494.9598,1041,0.00726618
,,,,,,,,,,,,495.4602,1081,0.00754538
,,,,,,,,,,,,495.96,1118.333333,0.007805967
,,,,,,,,,,,,496.4598,1152,0.00804096
,,,,,,,,,,,,496.9602,1184.666667,0.008268973
,,,,,,,,,,,,497.46,1219,0.00850862
,,,,,,,,,,,,497.9598,1253.333333,0.008748267
,,,,,,,,,,,,498.4602,1295.666667,0.009043753
,,,,,,,,,,,,498.96,1336.666667,0.009329933
,,,,,,,,,,,,499.4598,1377.333333,0.009613787
,,,,,,,,,,,,499.9602,1424.666667,0.009944173
,,,,,,,,,,,,500.46,1462,0.01020476
,,,,,,,,,,,,500.9598,1514.333333,0.010570047
,,,,,,,,,,,,501.4602,1560.333333,0.010891127
,,,,,,,,,,,,501.96,1608.333333,0.011226167
,,,,,,,,,,,,502.4598,1645.666667,0.011486753
,,,,,,,,,,,,502.9602,1695.666667,0.011835753
,,,,,,,,,,,,503.46,1747.333333,0.012196387
,,,,,,,,,,,,503.9598,1784.666667,0.012456973
,,,,,,,,,,,,504.4602,1831.666667,0.012785033
,,,,,,,,,,,,504.96,1879,0.01311542
,,,,,,,,,,,,505.4598,1954.333333,0.013641247
,,,,,,,,,,,,505.9602,2011.333333,0.014039107
,,,,,,,,,,,,506.46,2065,0.0144137
,,,,,,,,,,,,506.9598,2112.333333,0.014744087
,,,,,,,,,,,,507.4602,2166.666667,0.015123333
,,,,,,,,,,,,507.96,2221,0.01550258
,,,,,,,,,,,,508.4598,2284.333333,0.015944647
,,,,,,,,,,,,508.9602,2343,0.01635414
,,,,,,,,,,,,509.46,2395,0.0167171
,,,,,,,,,,,,509.9598,2449.666667,0.017098673
,,,,,,,,,,,,510.4602,2509.333333,0.017515147
,,,,,,,,,,,,510.96,2570.333333,0.017940927
,,,,,,,,,,,,511.4598,2631,0.01836438
,,,,,,,,,,,,511.9602,2695,0.0188111
,,,,,,,,,,,,512.46,2749.333333,0.019190347
,,,,,,,,,,,,512.9598,2813,0.01963474
,,,,,,,,,,,,513.4602,2882.333333,0.020118687
,,,,,,,,,,,,513.96,2950,0.020591
,,,,,,,,,,,,514.4598,3024.333333,0.021109847
,,,,,,,,,,,,514.9602,3104.666667,0.021670573
,,,,,,,,,,,,515.46,3192,0.02228016
,,,,,,,,,,,,515.9598,3262.666667,0.022773413
,,,,,,,,,,,,516.4602,3332,0.02325736
,,,,,,,,,,,,516.96,3407,0.02378086
,,,,,,,,,,,,517.4598,3482,0.02430436
,,,,,,,,,,,,517.9602,3578.333333,0.024976767
,,,,,,,,,,,,518.46,3665.333333,0.025584027
,,,,,,,,,,,,518.9598,3752,0.02618896
,,,,,,,,,,,,519.4602,3842,0.02681716
,,,,,,,,,,,,519.96,3932.666667,0.027450013
,,,,,,,,,,,,520.4598,4030.333333,0.028131727
,,,,,,,,,,,,520.9602,4124,0.02878552
,,,,,,,,,,,,521.46,4216.666667,0.029432333
,,,,,,,,,,,,521.9598,4321,0.03016058
,,,,,,,,,,,,522.4602,4429,0.03091442
,,,,,,,,,,,,522.96,4527.333333,0.031600787
,,,,,,,,,,,,523.4598,4644.666667,0.032419773
,,,,,,,,,,,,523.9602,4763.333333,0.033248067
,,,,,,,,,,,,524.46,4884.666667,0.034094973
,,,,,,,,,,,,524.9598,5008,0.03495584
,,,,,,,,,,,,525.4602,5130.666667,0.035812053
,,,,,,,,,,,,525.96,5253.666667,0.036670593
,,,,,,,,,,,,526.4598,5387.333333,0.037603587
,,,,,,,,,,,,526.9602,5529,0.03859242
,,,,,,,,,,,,527.46,5677.333333,0.039627787
,,,,,,,,,,,,527.9598,5832.666667,0.040712013
,,,,,,,,,,,,528.4602,5977.333333,0.041721787
,,,,,,,,,,,,528.96,6123,0.04273854
,,,,,,,,,,,,529.4598,6287.333333,0.043885587
,,,,,,,,,,,,529.9602,6457.333333,0.045072187
,,,,,,,,,,,,530.46,6624,0.04623552
,,,,,,,,,,,,530.9598,6803,0.04748494
,,,,,,,,,,,,531.4602,6983,0.04874134
,,,,,,,,,,,,531.96,7177.666667,0.050100113
,,,,,,,,,,,,532.4598,7382,0.05152636
,,,,,,,,,,,,532.9602,7594.666667,0.053010773
,,,,,,,,,,,,533.46,7808.333333,0.054502167
,,,,,,,,,,,,533.9598,8006,0.05588188
,,,,,,,,,,,,534.4602,8219.666667,0.057373273
,,,,,,,,,,,,534.96,8459.666667,0.059048473
,,,,,,,,,,,,535.4598,8702,0.06073996
,,,,,,,,,,,,535.9602,8936.666667,0.062377933
,,,,,,,,,,,,536.46,9178,0.06406244
,,,,,,,,,,,,536.9598,9438.333333,0.065879567
,,,,,,,,,,,,537.4602,9716.333333,0.067820007
,,,,,,,,,,,,537.96,10002.33333,0.069816287
,,,,,,,,,,,,538.4598,10292.33333,0.071840487
,,,,,,,,,,,,538.9602,10585,0.0738833
,,,,,,,,,,,,539.46,10886.66667,0.075988933
,,,,,,,,,,,,539.9598,11200,0.078176
,,,,,,,,,,,,540.4602,11529,0.08047242
,,,,,,,,,,,,540.96,11868.33333,0.082840967
,,,,,,,,,,,,541.4598,12208.66667,0.085216493
,,,,,,,,,,,,541.9602,12560.33333,0.087671127
,,,,,,,,,,,,542.46,12927,0.09023046
,,,,,,,,,,,,542.9598,13299.33333,0.092829347
,,,,,,,,,,,,543.4602,13693,0.09557714
,,,,,,,,,,,,543.96,14102,0.09843196
,,,,,,,,,,,,544.4598,14515.33333,0.101317027
,,,,,,,,,,,,544.9602,14959,0.10441382
,,,,,,,,,,,,545.46,15407.33333,0.107543187
,,,,,,,,,,,,545.9598,15856,0.11067488
,,,,,,,,,,,,546.4602,16325.33333,0.113950827
,,,,,,,,,,,,546.96,16802.33333,0.117280287
,,,,,,,,,,,,547.4598,17294.66667,0.120716773
,,,,,,,,,,,,547.9602,17803,0.12426494
,,,,,,,,,,,,548.46,18333,0.12796434
,,,,,,,,,,,,548.9598,18888.66667,0.131842893
,,,,,,,,,,,,549.4602,19451.33333,0.135770307
,,,,,,,,,,,,549.96,20033,0.13983034
,,,,,,,,,,,,550.4598,20627,0.14397646
,,,,,,,,,,,,550.9602,21233.33333,0.148208667
,,,,,,,,,,,,551.46,21858,0.15256884
,,,,,,,,,,,,551.9598,22502,0.15706396
,,,,,,,,,,,,552.4602,23176,0.16176848
,,,,,,,,,,,,552.96,23853.33333,0.166496267
,,,,,,,,,,,,553.4598,24557.33333,0.171410187
,,,,,,,,,,,,553.9602,25277.33333,0.176435787
,,,,,,,,,,,,554.46,26006.33333,0.181524207
,,,,,,,,,,,,554.9598,26757,0.18676386
,,,,,,,,,,,,555.4602,27547.66667,0.192282713
,,,,,,,,,,,,555.96,28354.66667,0.197915573
,,,,,,,,,,,,556.4598,29196.33333,0.203790407
,,,,,,,,,,,,556.9602,30061.66667,0.209830433
,,,,,,,,,,,,557.46,30945.66667,0.216000753
,,,,,,,,,,,,557.9598,31845,0.2222781
,,,,,,,,,,,,558.4602,32767.66667,0.228718313
,,,,,,,,,,,,558.96,33719.33333,0.235360947
,,,,,,,,,,,,559.4598,34688,0.24212224
,,,,,,,,,,,,559.9602,35693,0.24913714
,,,,,,,,,,,,560.46,36728.33333,0.256363767
,,,,,,,,,,,,560.9598,37788,0.26376024
,,,,,,,,,,,,561.4602,38874,0.27134052
,,,,,,,,,,,,561.96,39992.66667,0.279148813
,,,,,,,,,,,,562.4598,41130.66667,0.287092053
,,,,,,,,,,,,562.9602,42297.33333,0.295235387
,,,,,,,,,,,,563.46,43507.33333,0.303681187
,,,,,,,,,,,,563.9598,44749,0.31234802
,,,,,,,,,,,,564.4602,46010.66667,0.321154453
,,,,,,,,,,,,564.96,47304.66667,0.330186573
,,,,,,,,,,,,565.4598,48629.33333,0.339432747
,,,,,,,,,,,,565.9602,49995,0.3489651
,,,,,,,,,,,,566.46,51384,0.35866032
,,,,,,,,,,,,566.9598,52809,0.36860682
,,,,,,,,,,,,567.4602,54280,0.3788744
,,,,,,,,,,,,567.96,55786.33333,0.389388607
,,,,,,,,,,,,568.4598,57331,0.40017038
,,,,,,,,,,,,568.9602,58903.66667,0.411147593
,,,,,,,,,,,,569.46,60507.66667,0.422343513
,,,,,,,,,,,,569.9598,62148.33333,0.433795367
,,,,,,,,,,,,570.4602,63842.33333,0.445619487
,,,,,,,,,,,,570.96,65574.33333,0.457708847
,,,,,,,,,,,,571.4598,67327,0.46994246
,,,,,,,,,,,,571.9602,69127.33333,0.482508787
,,,,,,,,,,,,572.46,70979.33333,0.495435747
,,,,,,,,,,,,572.9598,72866,0.50860468
,,,,,,,,,,,,573.4602,74804.33333,0.522134247
,,,,,,,,,,,,573.96,76775.33333,0.535891827
,,,,,,,,,,,,574.4598,78787.66667,0.549937913
,,,,,,,,,,,,574.9602,80845,0.5642981
,,,,,,,,,,,,575.46,82959.33333,0.579056147
,,,,,,,,,,,,575.9598,85109.66667,0.594065473
,,,,,,,,,,,,576.4602,87308.33333,0.609412167
,,,,,,,,,,,,576.96,89562.66667,0.625147413
,,,,,,,,,,,,577.4598,91862.66667,0.641201413
,,,,,,,,,,,,577.9602,94199,0.65750902
,,,,,,,,,,,,578.46,96579.66667,0.674126073
,,,,,,,,,,,,578.9598,99004.66667,0.691052573
,,,,,,,,,,,,579.4602,101483.6667,0.708355994
,,,,,,,,,,,,579.96,104011,0.72599678
,,,,,,,,,,,,580.4598,106586.6667,0.743974934
,,,,,,,,,,,,580.9602,109222.6667,0.762374214
,,,,,,,,,,,,581.46,111904.6667,0.781094574
,,,,,,,,,,,,581.9598,114635.3333,0.800154626
,,,,,,,,,,,,582.4602,117416.6667,0.819568334
,,,,,,,,,,,,582.96,120260.3333,0.839417126
,,,,,,,,,,,,583.4598,123158.6667,0.859647494
,,,,,,,,,,,,583.9602,126113.6667,0.880273394
,,,,,,,,,,,,584.46,129105.6667,0.901157554
,,,,,,,,,,,,584.9598,132155,0.9224419
,,,,,,,,,,,,585.4602,135264.6667,0.944147374
,,,,,,,,,,,,585.96,138426.6667,0.966218134
,,,,,,,,,,,,586.4598,141644.6667,0.988679774
,,,,,,,,,,,,586.9602,144921.6667,1.011553234
,,,,,,,,,,,,587.46,148251.6667,1.034796634
,,,,,,,,,,,,587.9598,151644.6667,1.058479774
,,,,,,,,,,,,588.4602,155096.3333,1.082572406
,,,,,,,,,,,,588.96,158595,1.1069931
,,,,,,,,,,,,589.4598,162148.6667,1.131797694
,,,,,,,,,,,,589.9602,165770.3333,1.157076926
,,,,,,,,,,,,590.46,169434.6667,1.182653974
,,,,,,,,,,,,590.9598,173164,1.20868472
,,,,,,,,,,,,591.4602,176949.3333,1.235106346
,,,,,,,,,,,,591.96,180801.3333,1.261993306
,,,,,,,,,,,,592.4598,184697.6667,1.289189714
,,,,,,,,,,,,592.9602,188638.3333,1.316695566
,,,,,,,,,,,,593.46,192658,1.34475284
,,,,,,,,,,,,593.9598,196735,1.3732103
,,,,,,,,,,,,594.4602,200875.3333,1.402109826
,,,,,,,,,,,,594.96,205076,1.43143048
,,,,,,,,,,,,595.4598,209335.3333,1.461160626
,,,,,,,,,,,,595.9602,213652.3333,1.491293286
,,,,,,,,,,,,596.46,218018.3333,1.521767966
,,,,,,,,,,,,596.9598,222435.3333,1.552598626
,,,,,,,,,,,,597.4602,226926.3333,1.583945806
,,,,,,,,,,,,597.96,231473,1.61568154
,,,,,,,,,,,,598.4598,236075.6667,1.647808154
,,,,,,,,,,,,598.9602,240738.3333,1.680353566
,,,,,,,,,,,,599.46,245464,1.71333872
,,,,,,,,,,,,599.9598,250248,1.74673104
,,,,,,,,,,,,600.4602,255089.3333,1.780523546
,,,,,,,,,,,,600.96,259983.3333,1.814683666
,,,,,,,,,,,,601.4598,264937.6667,1.849264914
,,,,,,,,,,,,601.9602,269946.3333,1.884225406
,,,,,,,,,,,,602.46,275009.3333,1.919565146
,,,,,,,,,,,,602.9598,280122,1.95525156
,,,,,,,,,,,,603.4602,285315.3333,1.991501026
,,,,,,,,,,,,603.96,290566.3333,2.028153006
,,,,,,,,,,,,604.4598,295857.3333,2.065084186
,,,,,,,,,,,,604.9602,301202.3333,2.102392286
,,,,,,,,,,,,605.46,306598.6667,2.140058694
,,,,,,,,,,,,605.9598,312053,2.17812994
,,,,,,,,,,,,606.4602,317567.6667,2.216622314
,,,,,,,,,,,,606.96,323135.6667,2.255486954
,,,,,,,,,,,,607.4598,328762.3333,2.294761086
,,,,,,,,,,,,607.9602,334421,2.33425858
,,,,,,,,,,,,608.46,340136.6667,2.374153934
,,,,,,,,,,,,608.9598,345910.6667,2.414456454
,,,,,,,,,,,,609.4602,351735.3333,2.455112626
,,,,,,,,,,,,609.96,357616.6667,2.496164334
,,,,,,,,,,,,610.4598,363545.3333,2.537546426
,,,,,,,,,,,,610.9602,369516.3333,2.579224006
,,,,,,,,,,,,611.46,375541,2.62127618
,,,,,,,,,,,,611.9598,381600.3333,2.663570326
,,,,,,,,,,,,612.4602,387715,2.7062507
,,,,,,,,,,,,612.96,393878,2.74926844
,,,,,,,,,,,,613.4598,400090.3333,2.792630526
,,,,,,,,,,,,613.9602,406352,2.83633696
,,,,,,,,,,,,614.46,412654.6667,2.880329574
,,,,,,,,,,,,614.9598,418986.3333,2.924524606
,,,,,,,,,,,,615.4602,425371.3333,2.969091906
,,,,,,,,,,,,615.96,431796,3.01393608
,,,,,,,,,,,,616.4598,438266,3.05909668
,,,,,,,,,,,,616.9602,444775.3333,3.104531826
,,,,,,,,,,,,617.46,451319.3333,3.150208946
,,,,,,,,,,,,617.9598,457912.3333,3.196228086
,,,,,,,,,,,,618.4602,464535.6667,3.242458954
,,,,,,,,,,,,618.96,471189,3.28889922
,,,,,,,,,,,,619.4598,477871.6667,3.335544234
,,,,,,,,,,,,619.9602,484591,3.38244518
,,,,,,,,,,,,620.46,491362.3333,3.429709086
,,,,,,,,,,,,620.9598,498165.6667,3.477196354
,,,,,,,,,,,,621.4602,504998.3333,3.524888366
,,,,,,,,,,,,621.96,511861.3333,3.572792106
,,,,,,,,,,,,622.4598,518742,3.62081916
,,,,,,,,,,,,622.9602,525652.3333,3.669053286
,,,,,,,,,,,,623.46,532602.3333,3.717564286
,,,,,,,,,,,,623.9598,539582,3.76628236
,,,,,,,,,,,,624.4602,546574.6667,3.815091174
,,,,,,,,,,,,624.96,553588.6667,3.864048894
,,,,,,,,,,,,625.4598,560631.6667,3.913209034
,,,,,,,,,,,,625.9602,567697.6667,3.962529714
,,,,,,,,,,,,626.46,574785.6667,4.012003954
,,,,,,,,,,,,626.9598,581887,4.06157126
,,,,,,,,,,,,627.4602,589015,4.1113247
,,,,,,,,,,,,627.96,596162.6667,4.161215414
,,,,,,,,,,,,628.4598,603323.3333,4.211196866
,,,,,,,,,,,,628.9602,610502.6667,4.261308614
,,,,,,,,,,,,629.46,617703.6667,4.311571594
,,,,,,,,,,,,629.9598,624907,4.36185086
,,,,,,,,,,,,630.4602,632117.6667,4.412181314
,,,,,,,,,,,,630.96,639346.3333,4.462637406
,,,,,,,,,,,,631.4598,646578.6667,4.513119094
,,,,,,,,,,,,631.9602,653833.3333,4.563756666
,,,,,,,,,,,,632.46,661087,4.61438726
,,,,,,,,,,,,632.9598,668351.6667,4.665094634
,,,,,,,,,,,,633.4602,675619,4.71582062
,,,,,,,,,,,,633.96,682884.6667,4.766534974
,,,,,,,,,,,,634.4598,690162.3333,4.817333086
,,,,,,,,,,,,634.9602,697446.6667,4.868177734
,,,,,,,,,,,,635.46,704724,4.91897352
,,,,,,,,,,,,635.9598,711998.3333,4.969748366
,,,,,,,,,,,,636.4602,719272.6667,5.020523214
,,,,,,,,,,,,636.96,726549.3333,5.071314346
,,,,,,,,,,,,637.4598,733825,5.1220985
,,,,,,,,,,,,637.9602,741081,5.17274538
,,,,,,,,,,,,638.46,748328,5.22332944
,,,,,,,,,,,,638.9598,755576,5.27392048
,,,,,,,,,,,,639.4602,762820,5.3244836
,,,,,,,,,,,,639.96,770049.6667,5.374946674
,,,,,,,,,,,,640.4598,777261.6667,5.425286434
,,,,,,,,,,,,640.9602,784477.3333,5.475651786
,,,,,,,,,,,,641.46,791675,5.5258915
,,,,,,,,,,,,641.9598,798849.3333,5.575968346
,,,,,,,,,,,,642.4602,806004.3333,5.625910246
,,,,,,,,,,,,642.96,813147,5.67576606
,,,,,,,,,,,,643.4598,820275.6667,5.725524154
,,,,,,,,,,,,643.9602,827388,5.77516824
,,,,,,,,,,,,644.46,834479,5.82466342
,,,,,,,,,,,,644.9598,841545,5.8739841
,,,,,,,,,,,,645.4602,848574.3333,5.923048846
,,,,,,,,,,,,645.96,855576,5.97192048
,,,,,,,,,,,,646.4598,862575.6667,6.020778154
,,,,,,,,,,,,646.9602,869544.6667,6.069421774
,,,,,,,,,,,,647.46,876473.3333,6.117783866
,,,,,,,,,,,,647.9598,883377.6667,6.165976114
,,,,,,,,,,,,648.4602,890259.3333,6.214010146
,,,,,,,,,,,,648.96,897107,6.26180686
,,,,,,,,,,,,649.4598,903905.3333,6.309259226
,,,,,,,,,,,,649.9602,910688.6667,6.356606894
,,,,,,,,,,,,650.46,917429.3333,6.403656746
,,,,,,,,,,,,650.9598,924139.6667,6.450494874
,,,,,,,,,,,,651.4602,930825.3333,6.497160826
,,,,,,,,,,,,651.96,937458.6667,6.543461494
,,,,,,,,,,,,652.4598,944053.3333,6.589492266
,,,,,,,,,,,,652.9602,950612,6.63527176
,,,,,,,,,,,,653.46,957126.6667,6.680744134
,,,,,,,,,,,,653.9598,963601.6667,6.725939634
,,,,,,,,,,,,654.4602,970028,6.77079544
,,,,,,,,,,,,654.96,976412.6667,6.815360414
,,,,,,,,,,,,655.4598,982756,6.85963688
,,,,,,,,,,,,655.9602,989060.6667,6.903643454
,,,,,,,,,,,,656.46,995315.6667,6.947303354
,,,,,,,,,,,,656.9598,1001506,6.99051188
,,,,,,,,,,,,657.4602,1007660,7.0334668
,,,,,,,,,,,,657.96,1013757,7.07602386
,,,,,,,,,,,,658.4598,1019814,7.11830172
,,,,,,,,,,,,658.9602,1025815,7.1601887
,,,,,,,,,,,,659.46,1031765,7.2017197
,,,,,,,,,,,,659.9598,1037667.667,7.242920316
,,,,,,,,,,,,660.4602,1043517.333,7.283750984
,,,,,,,,,,,,660.96,1049304,7.32414192
,,,,,,,,,,,,661.4598,1055029.667,7.364107076
,,,,,,,,,,,,661.9602,1060693,7.40363714
,,,,,,,,,,,,662.46,1066299.667,7.442771676
,,,,,,,,,,,,662.9598,1071859,7.48157582
,,,,,,,,,,,,663.4602,1077361.667,7.519984436
,,,,,,,,,,,,663.96,1082795.333,7.557911424
,,,,,,,,,,,,664.4598,1088175.333,7.595463824
,,,,,,,,,,,,664.9602,1093493.667,7.632585796
,,,,,,,,,,,,665.46,1098748.667,7.669265696
,,,,,,,,,,,,665.9598,1103943.333,7.705524464
,,,,,,,,,,,,666.4602,1109075,7.7413435
,,,,,,,,,,,,666.96,1114138,7.77668324
,,,,,,,,,,,,667.4598,1119138.333,7.811585564
,,,,,,,,,,,,667.9602,1124071.667,7.846020236
,,,,,,,,,,,,668.46,1128941,7.88000818
,,,,,,,,,,,,668.9598,1133742,7.91351916
,,,,,,,,,,,,669.4602,1138479,7.94658342
,,,,,,,,,,,,669.96,1143144.333,7.979147444
,,,,,,,,,,,,670.4598,1147738.333,8.011213564
,,,,,,,,,,,,670.9602,1152269.333,8.042839944
,,,,,,,,,,,,671.46,1156729.667,8.073973076
,,,,,,,,,,,,671.9598,1161117.667,8.104601316
,,,,,,,,,,,,672.4602,1165436,8.13474328
,,,,,,,,,,,,672.96,1169671,8.16430358
,,,,,,,,,,,,673.4598,1173832.333,8.193349684
,,,,,,,,,,,,673.9602,1177932.667,8.221970016
,,,,,,,,,,,,674.46,1181967.333,8.250131984
,,,,,,,,,,,,674.9598,1185935.333,8.277828624
,,,,,,,,,,,,675.4602,1189819.667,8.304941276
,,,,,,,,,,,,675.96,1193633.667,8.331562996
,,,,,,,,,,,,676.4598,1197375.333,8.357679824
,,,,,,,,,,,,676.9602,1201041.667,8.383270836
,,,,,,,,,,,,677.46,1204635.667,8.408356956
,,,,,,,,,,,,677.9598,1208145.667,8.432856756
,,,,,,,,,,,,678.4602,1211583.667,8.456853996
,,,,,,,,,,,,678.96,1214947,8.48033006
,,,,,,,,,,,,679.4598,1218227,8.50322446
,,,,,,,,,,,,679.9602,1221427.333,8.525562784
,,,,,,,,,,,,680.46,1224561.667,8.547440436
,,,,,,,,,,,,680.9598,1227615.667,8.568757356
,,,,,,,,,,,,681.4602,1230606.667,8.589634536
,,,,,,,,,,,,681.96,1233510,8.6098998
,,,,,,,,,,,,682.4598,1236333,8.62960434
,,,,,,,,,,,,682.9602,1239082.667,8.648797016
,,,,,,,,,,,,683.46,1241767.333,8.667535984
,,,,,,,,,,,,683.9598,1244372.667,8.685721216
,,,,,,,,,,,,684.4602,1246883,8.70324334
,,,,,,,,,,,,684.96,1249320.667,8.720258256
,,,,,,,,,,,,685.4598,1251676,8.73669848
,,,,,,,,,,,,685.9602,1253960,8.7526408
,,,,,,,,,,,,686.46,1256169,8.76805962
,,,,,,,,,,,,686.9598,1258304,8.78296192
,,,,,,,,,,,,687.4602,1260350.667,8.797247656
,,,,,,,,,,,,687.96,1262314.333,8.810954044
,,,,,,,,,,,,688.4598,1264201.667,8.824127636
,,,,,,,,,,,,688.9602,1266019,8.83681262
,,,,,,,,,,,,689.46,1267763.667,8.848990396
,,,,,,,,,,,,689.9598,1269423,8.86057254
,,,,,,,,,,,,690.4602,1271008,8.87163584
,,,,,,,,,,,,690.96,1272512.667,8.882138416
,,,,,,,,,,,,691.4598,1273939,8.89209422
,,,,,,,,,,,,691.9602,1275282.333,8.901470684
,,,,,,,,,,,,692.46,1276549,8.91031202
,,,,,,,,,,,,692.9598,1277744.333,8.918655444
,,,,,,,,,,,,693.4602,1278857,8.92642186
,,,,,,,,,,,,693.96,1279903.667,8.933727596
,,,,,,,,,,,,694.4598,1280864.333,8.940433044
,,,,,,,,,,,,694.9602,1281763.333,8.946708064
,,,,,,,,,,,,695.46,1282574.667,8.952371176
,,,,,,,,,,,,695.9598,1283303,8.95745494
,,,,,,,,,,,,696.4602,1283956,8.96201288
,,,,,,,,,,,,696.96,1284547,8.96613806
,,,,,,,,,,,,697.4598,1285055.333,8.969686224
,,,,,,,,,,,,697.9602,1285482.333,8.972666684
,,,,,,,,,,,,698.46,1285830.333,8.975095724
,,,,,,,,,,,,698.9598,1286108,8.97703384
,,,,,,,,,,,,699.4602,1286308,8.97842984
,,,,,,,,,,,,699.96,1286420.333,8.979213924
,,,,,,,,,,,,700.4598,1286470,8.9795606
,,,,,,,,,,,,700.9602,1286460.667,8.979495456
,,,,,,,,,,,,701.46,1286372.667,8.978881216
,,,,,,,,,,,,701.9598,1286205,8.9777109
,,,,,,,,,,,,702.4602,1285951.667,8.975942636
,,,,,,,,,,,,702.96,1285636,8.97373928
,,,,,,,,,,,,703.4598,1285250,8.971045
,,,,,,,,,,,,703.9602,1284786.667,8.967810936
,,,,,,,,,,,,704.46,1284265,8.9641697
,,,,,,,,,,,,704.9598,1283667,8.95999566
,,,,,,,,,,,,705.4602,1282999,8.95533302
,,,,,,,,,,,,705.96,1282256.667,8.950151536
,,,,,,,,,,,,706.4598,1281446.667,8.944497736
,,,,,,,,,,,,706.9602,1280563,8.93832974
,,,,,,,,,,,,707.46,1279611,8.93168478
,,,,,,,,,,,,707.9598,1278589.667,8.924555876
,,,,,,,,,,,,708.4602,1277511,8.91702678
,,,,,,,,,,,,708.96,1276356.333,8.908967204
,,,,,,,,,,,,709.4598,1275131.333,8.900416704
,,,,,,,,,,,,709.9602,1273838.333,8.891391564
,,,,,,,,,,,,710.46,1272477,8.88188946
,,,,,,,,,,,,710.9598,1271056.333,8.871973204
,,,,,,,,,,,,711.4602,1269582.333,8.861684684
,,,,,,,,,,,,711.96,1268034,8.85087732
,,,,,,,,,,,,712.4598,1266414.667,8.839574376
,,,,,,,,,,,,712.9602,1264739,8.82787822
,,,,,,,,,,,,713.46,1263000.333,8.815742324
,,,,,,,,,,,,713.9598,1261199.333,8.803171344
,,,,,,,,,,,,714.4602,1259329.667,8.790121076
,,,,,,,,,,,,714.96,1257402.667,8.776670616
,,,,,,,,,,,,715.4598,1255411.667,8.762773436
,,,,,,,,,,,,715.9602,1253357,8.74843186
,,,,,,,,,,,,716.46,1251250,8.733725
,,,,,,,,,,,,716.9598,1249080,8.7185784
,,,,,,,,,,,,717.4602,1246850.333,8.703015324
,,,,,,,,,,,,717.96,1244566,8.68707068
,,,,,,,,,,,,718.4598,1242225.667,8.670735156
,,,,,,,,,,,,718.9602,1239829,8.65400642
,,,,,,,,,,,,719.46,1237361,8.63677978
,,,,,,,,,,,,719.9598,1234842.667,8.619201816
,,,,,,,,,,,,720.4602,1232283,8.60133534
,,,,,,,,,,,,720.96,1229658,8.58301284
,,,,,,,,,,,,721.4598,1226973.667,8.564276196
,,,,,,,,,,,,721.9602,1224230.333,8.545127724
,,,,,,,,,,,,722.46,1221429.667,8.525579076
,,,,,,,,,,,,722.9598,1218592,8.50577216
,,,,,,,,,,,,723.4602,1215696,8.48555808
,,,,,,,,,,,,723.96,1212755,8.4650299
,,,,,,,,,,,,724.4598,1209768.333,8.444182964
,,,,,,,,,,,,724.9602,1206717,8.42288466
,,,,,,,,,,,,725.46,1203623.667,8.401293196
,,,,,,,,,,,,725.9598,1200486.667,8.379396936
,,,,,,,,,,,,726.4602,1197295.333,8.357121424
,,,,,,,,,,,,726.96,1194054,8.33449692
,,,,,,,,,,,,727.4598,1190779,8.31163742
,,,,,,,,,,,,727.9602,1187444.333,8.288361444
,,,,,,,,,,,,728.46,1184066.333,8.264783004
,,,,,,,,,,,,728.9598,1180658.667,8.240997496
,,,,,,,,,,,,729.4602,1177198.667,8.216846696
,,,,,,,,,,,,729.96,1173684,8.19231432
,,,,,,,,,,,,730.4598,1170127.333,8.167488784
,,,,,,,,,,,,730.9602,1166527.667,8.142363116
,,,,,,,,,,,,731.46,1162886,8.11694428
,,,,,,,,,,,,731.9598,1159208.333,8.091274164
,,,,,,,,,,,,732.4602,1155495,8.0653551
,,,,,,,,,,,,732.96,1151733,8.03909634
,,,,,,,,,,,,733.4598,1147937.667,8.012604916
,,,,,,,,,,,,733.9602,1144099.667,7.985815676
,,,,,,,,,,,,734.46,1140226,7.95877748
,,,,,,,,,,,,734.9598,1136316.667,7.931490336
,,,,,,,,,,,,735.4602,1132369.667,7.903940276
,,,,,,,,,,,,735.96,1128382.333,7.876108684
,,,,,,,,,,,,736.4598,1124362,7.84804676
,,,,,,,,,,,,736.9602,1120316,7.81980568
,,,,,,,,,,,,737.46,1116230.667,7.791290056
,,,,,,,,,,,,737.9598,1112123.333,7.762620864
,,,,,,,,,,,,738.4602,1107971.333,7.733639904
,,,,,,,,,,,,738.96,1103777.333,7.704365784
,,,,,,,,,,,,739.4598,1099555,7.6748939
,,,,,,,,,,,,739.9602,1095333,7.64542434
,,,,,,,,,,,,740.46,1091065.667,7.615638356
,,,,,,,,,,,,740.9598,1086756.667,7.585561536
,,,,,,,,,,,,741.4602,1082421,7.55529858
,,,,,,,,,,,,741.96,1078064,7.52488672
,,,,,,,,,,,,742.4598,1073676.667,7.494263136
,,,,,,,,,,,,742.9602,1069255.333,7.463402224
,,,,,,,,,,,,743.46,1064814,7.43240172
,,,,,,,,,,,,743.9598,1060352.667,7.401261616
,,,,,,,,,,,,744.4602,1055858.333,7.369891164
