Z[m],d[m],Q[mL/min],e[-],CA0[g/L],CB0[g/L],Vinject[uL],Hint[-],kint[1/s],Kint[1/s],ObsSigma[mV],magnification,t[s],I[mV],C[g/L]
,,,,,,,,,,,,503.9598,34,0.00024174
,,,,,,,,,,,,504.4602,38.33333,0.00027255
,,,,,,,,,,,,504.96,29,0.00020619
,,,,,,,,,,,,505.4598,19,0.00013509
,,,,,,,,,,,,505.9602,28.33333,0.00020145
,,,,,,,,,,,,506.46,32,0.00022752
,,,,,,,,,,,,506.9598,29.33333,0.00020856
,,,,,,,,,,,,507.4602,22.66667,0.00016116
,,,,,,,,,,,,507.96,27.66667,0.00019671
,,,,,,,,,,,,508.4598,36,0.00025596
,,,,,,,,,,,,508.9602,42.33333,0.00030099
,,,,,,,,,,,,509.46,34.33333,0.00024411
,,,,,,,,,,,,509.9598,32.33333,0.00022989
,,,,,,,,,,,,510.4602,38,0.00027018
,,,,,,,,,,,,510.96,40.66667,0.00028914
,,,,,,,,,,,,511.4598,43.66667,0.00031047
,,,,,,,,,,,,511.9602,34.33333,0.00024411
,,,,,,,,,,,,512.46,30.33333,0.00021567
,,,,,,,,,,,,512.9598,49,0.00034839
,,,,,,,,,,,,513.4602,50.66667,0.00036024
,,,,,,,,,,,,513.96,56,0.00039816
,,,,,,,,,,,,514.4598,54.33333,0.00038631
,,,,,,,,,,,,514.9602,52,0.00036972
,,,,,,,,,,,,515.46,54.33333,0.00038631
,,,,,,,,,,,,515.9598,56,0.00039816
,,,,,,,,,,,,516.4602,57.66667,0.00041001
,,,,,,,,,,,,516.96,84.33333,0.00059961
,,,,,,,,,,,,517.4598,90,0.0006399
,,,,,,,,,,,,517.9602,88,0.00062568
,,,,,,,,,,,,518.46,90,0.0006399
,,,,,,,,,,,,518.9598,80.33333,0.00057117
,,,,,,,,,,,,519.4602,82,0.00058302
,,,,,,,,,,,,519.96,85.66667,0.00060909
,,,,,,,,,,,,520.4598,87.33333,0.00062094
,,,,,,,,,,,,520.9602,85.33333,0.00060672
,,,,,,,,,,,,521.46,89,0.00063279
,,,,,,,,,,,,521.9598,100,0.000711
,,,,,,,,,,,,522.4602,93.66667,0.00066597
,,,,,,,,,,,,522.96,84.66667,0.00060198
,,,,,,,,,,,,523.4598,85,0.00060435
,,,,,,,,,,,,523.9602,106,0.00075366
,,,,,,,,,,,,524.46,119.66667,0.00085083
,,,,,,,,,,,,524.9598,131.66667,0.00093615
,,,,,,,,,,,,525.4602,121.66667,0.00086505
,,,,,,,,,,,,525.96,120.33333,0.00085557
,,,,,,,,,,,,526.4598,133.66667,0.00095037
,,,,,,,,,,,,526.9602,142,0.00100962
,,,,,,,,,,,,527.46,128,0.00091008
,,,,,,,,,,,,527.9598,128.33333,0.00091245
,,,,,,,,,,,,528.4602,141.33333,0.00100488
,,,,,,,,,,,,528.96,140.66667,0.00100014
,,,,,,,,,,,,529.4598,126.66667,0.0009006
,,,,,,,,,,,,529.9602,129.66667,0.00092193
,,,,,,,,,,,,530.46,143.33333,0.0010191
,,,,,,,,,,,,530.9598,136,0.00096696
,,,,,,,,,,,,531.4602,131.33333,0.00093378
,,,,,,,,,,,,531.96,150.33333,0.00106887
,,,,,,,,,,,,532.4598,164,0.00116604
,,,,,,,,,,,,532.9602,165.66667,0.00117789
,,,,,,,,,,,,533.46,177.33333,0.00126084
,,,,,,,,,,,,533.9598,185.66667,0.00132009
,,,,,,,,,,,,534.4602,189.33333,0.00134616
,,,,,,,,,,,,534.96,188.66667,0.00134142
,,,,,,,,,,,,535.4598,189.66667,0.00134853
,,,,,,,,,,,,535.9602,175,0.00124425
,,,,,,,,,,,,536.46,178.66667,0.00127032
,,,,,,,,,,,,536.9598,182,0.00129402
,,,,,,,,,,,,537.4602,201.66667,0.00143385
,,,,,,,,,,,,537.96,219,0.00155709
,,,,,,,,,,,,538.4598,223,0.00158553
,,,,,,,,,,,,538.9602,220.33333,0.00156657
,,,,,,,,,,,,539.46,223,0.00158553
,,,,,,,,,,,,539.9598,217.66667,0.00154761
,,,,,,,,,,,,540.4602,214.66667,0.00152628
,,,,,,,,,,,,540.96,217.33333,0.00154524
,,,,,,,,,,,,541.4598,230.33333,0.00163767
,,,,,,,,,,,,541.9602,234.33333,0.00166611
,,,,,,,,,,,,542.46,242.33333,0.00172299
,,,,,,,,,,,,542.9598,256.33333,0.00182253
,,,,,,,,,,,,543.4602,261,0.00185571
,,,,,,,,,,,,543.96,267,0.00189837
,,,,,,,,,,,,544.4598,271,0.00192681
,,,,,,,,,,,,544.9602,273.33333,0.0019434
,,,,,,,,,,,,545.46,290,0.0020619
,,,,,,,,,,,,545.9598,295.33333,0.00209982
,,,,,,,,,,,,546.4602,289.33333,0.00205716
,,,,,,,,,,,,546.96,294.66667,0.00209508
,,,,,,,,,,,,547.4598,296.66667,0.0021093
,,,,,,,,,,,,547.9602,300.66667,0.00213774
,,,,,,,,,,,,548.46,309.66667,0.00220173
,,,,,,,,,,,,548.9598,318.33333,0.00226335
,,,,,,,,,,,,549.4602,334.66667,0.00237948
,,,,,,,,,,,,549.96,339.33333,0.00241266
,,,,,,,,,,,,550.4598,356,0.00253116
,,,,,,,,,,,,550.9602,368.33333,0.00261885
,,,,,,,,,,,,551.46,373.33333,0.0026544
,,,,,,,,,,,,551.9598,375,0.00266625
,,,,,,,,,,,,552.4602,385,0.00273735
,,,,,,,,,,,,552.96,400,0.002844
,,,,,,,,,,,,553.4598,411.66667,0.00292695
,,,,,,,,,,,,553.9602,426,0.00302886
,,,,,,,,,,,,554.46,431.66667,0.00306915
,,,,,,,,,,,,554.9598,430.66667,0.00306204
,,,,,,,,,,,,555.4602,432.66667,0.00307626
,,,,,,,,,,,,555.96,445.66667,0.00316869
,,,,,,,,,,,,556.4598,462.33333,0.00328719
,,,,,,,,,,,,556.9602,475,0.00337725
,,,,,,,,,,,,557.46,481.33333,0.00342228
,,,,,,,,,,,,557.9598,492,0.00349812
,,,,,,,,,,,,558.4602,510,0.0036261
,,,,,,,,,,,,558.96,514,0.00365454
,,,,,,,,,,,,559.4598,526,0.00373986
,,,,,,,,,,,,559.9602,543.33333,0.0038631
,,,,,,,,,,,,560.46,541,0.00384651
,,,,,,,,,,,,560.9598,540.33333,0.00384177
,,,,,,,,,,,,561.4602,569.66667,0.00405033
,,,,,,,,,,,,561.96,586.33333,0.00416883
,,,,,,,,,,,,562.4598,607.66667,0.00432051
,,,,,,,,,,,,562.9602,641,0.00455751
,,,,,,,,,,,,563.46,671.33333,0.00477318
,,,,,,,,,,,,563.9598,682.66667,0.00485376
,,,,,,,,,,,,564.4602,691,0.00491301
,,,,,,,,,,,,564.96,710.33333,0.00505047
,,,,,,,,,,,,565.4598,726.33333,0.00516423
,,,,,,,,,,,,565.9602,736.66667,0.0052377
,,,,,,,,,,,,566.46,755.66667,0.00537279
,,,,,,,,,,,,566.9598,771.66667,0.00548655
,,,,,,,,,,,,567.4602,786.33333,0.00559083
,,,,,,,,,,,,567.96,813.66667,0.00578517
,,,,,,,,,,,,568.4598,836.66667,0.0059487
,,,,,,,,,,,,568.9602,868.66667,0.00617622
,,,,,,,,,,,,569.46,905.66667,0.00643929
,,,,,,,,,,,,569.9598,928,0.00659808
,,,,,,,,,,,,570.4602,951.66667,0.00676635
,,,,,,,,,,,,570.96,971,0.00690381
,,,,,,,,,,,,571.4598,1000.66667,0.00711474
,,,,,,,,,,,,571.9602,1015.33333,0.00721902
,,,,,,,,,,,,572.46,1031.66667,0.00733515
,,,,,,,,,,,,572.9598,1056.33333,0.00751053
,,,,,,,,,,,,573.4602,1098.66667,0.00781152
,,,,,,,,,,,,573.96,1138.33333,0.00809355
,,,,,,,,,,,,574.4598,1163.33333,0.0082713
,,,,,,,,,,,,574.9602,1194.33333,0.00849171
,,,,,,,,,,,,575.46,1223.66667,0.00870027
,,,,,,,,,,,,575.9598,1237.33333,0.00879744
,,,,,,,,,,,,576.4602,1263.33333,0.0089823
,,,,,,,,,,,,576.96,1298.66667,0.00923352
,,,,,,,,,,,,577.4598,1342.66667,0.00954636
,,,,,,,,,,,,577.9602,1366.66667,0.009717
,,,,,,,,,,,,578.46,1411.33333,0.01003458
,,,,,,,,,,,,578.9598,1437.33333,0.01021944
,,,,,,,,,,,,579.4602,1467.66667,0.01043511
,,,,,,,,,,,,579.96,1511,0.01074321
,,,,,,,,,,,,580.4598,1558,0.01107738
,,,,,,,,,,,,580.9602,1595.33333,0.01134282
,,,,,,,,,,,,581.46,1634.66667,0.01162248
,,,,,,,,,,,,581.9598,1674.33333,0.01190451
,,,,,,,,,,,,582.4602,1717,0.01220787
,,,,,,,,,,,,582.96,1749.33333,0.01243776
,,,,,,,,,,,,583.4598,1800,0.012798
,,,,,,,,,,,,583.9602,1860.33333,0.01322697
,,,,,,,,,,,,584.46,1914,0.01360854
,,,,,,,,,,,,584.9598,1969,0.01399959
,,,,,,,,,,,,585.4602,2017,0.01434087
,,,,,,,,,,,,585.96,2062,0.01466082
,,,,,,,,,,,,586.4598,2114,0.01503054
,,,,,,,,,,,,586.9602,2168.66667,0.01541922
,,,,,,,,,,,,587.46,2213.66667,0.01573917
,,,,,,,,,,,,587.9598,2259,0.01606149
,,,,,,,,,,,,588.4602,2317.66667,0.01647861
,,,,,,,,,,,,588.96,2384.33333,0.01695261
,,,,,,,,,,,,589.4598,2451.33333,0.01742898
,,,,,,,,,,,,589.9602,2511.66667,0.01785795
,,,,,,,,,,,,590.46,2573.33333,0.0182964
,,,,,,,,,,,,590.9598,2638.33333,0.01875855
,,,,,,,,,,,,591.4602,2696.66667,0.0191733
,,,,,,,,,,,,591.96,2776.33333,0.01973973
,,,,,,,,,,,,592.4598,2866.66667,0.020382
,,,,,,,,,,,,592.9602,2944.66667,0.02093658
,,,,,,,,,,,,593.46,3018.33333,0.02146035
,,,,,,,,,,,,593.9598,3091.33333,0.02197938
,,,,,,,,,,,,594.4602,3159.66667,0.02246523
,,,,,,,,,,,,594.96,3239.33333,0.02303166
,,,,,,,,,,,,595.4598,3333.66667,0.02370237
,,,,,,,,,,,,595.9602,3415,0.02428065
,,,,,,,,,,,,596.46,3495.33333,0.02485182
,,,,,,,,,,,,596.9598,3599,0.02558889
,,,,,,,,,,,,597.4602,3691.66667,0.02624775
,,,,,,,,,,,,597.96,3777.66667,0.02685921
,,,,,,,,,,,,598.4598,3873.66667,0.02754177
,,,,,,,,,,,,598.9602,3974.66667,0.02825988
,,,,,,,,,,,,599.46,4080.66667,0.02901354
,,,,,,,,,,,,599.9598,4181.33333,0.02972928
,,,,,,,,,,,,600.4602,4278.66667,0.03042132
,,,,,,,,,,,,600.96,4379.66667,0.03113943
,,,,,,,,,,,,601.4598,4487.66667,0.03190731
,,,,,,,,,,,,601.9602,4604.66667,0.03273918
,,,,,,,,,,,,602.46,4711,0.03349521
,,,,,,,,,,,,602.9598,4824,0.03429864
,,,,,,,,,,,,603.4602,4950.33333,0.03519687
,,,,,,,,,,,,603.96,5085,0.03615435
,,,,,,,,,,,,604.4598,5221.33333,0.03712368
,,,,,,,,,,,,604.9602,5351,0.03804561
,,,,,,,,,,,,605.46,5471.33333,0.03890118
,,,,,,,,,,,,605.9598,5584.66667,0.03970698
,,,,,,,,,,,,606.4602,5718,0.04065498
,,,,,,,,,,,,606.96,5863,0.04168593
,,,,,,,,,,,,607.4598,6011,0.04273821
,,,,,,,,,,,,607.9602,6159.33333,0.04379286
,,,,,,,,,,,,608.46,6308.66667,0.04485462
,,,,,,,,,,,,608.9598,6476,0.04604436
,,,,,,,,,,,,609.4602,6640.66667,0.04721514
,,,,,,,,,,,,609.96,6797.66667,0.04833141
,,,,,,,,,,,,610.4598,6955,0.04945005
,,,,,,,,,,,,610.9602,7137.33333,0.05074644
,,,,,,,,,,,,611.46,7312.66667,0.05199306
,,,,,,,,,,,,611.9598,7495.66667,0.05329419
,,,,,,,,,,,,612.4602,7678,0.05459058
,,,,,,,,,,,,612.96,7853.66667,0.05583957
,,,,,,,,,,,,613.4598,8035.33333,0.05713122
,,,,,,,,,,,,613.9602,8227,0.05849397
,,,,,,,,,,,,614.46,8429,0.05993019
,,,,,,,,,,,,614.9598,8625,0.06132375
,,,,,,,,,,,,615.4602,8829.33333,0.06277656
,,,,,,,,,,,,615.96,9041.66667,0.06428625
,,,,,,,,,,,,616.4598,9256.66667,0.0658149
,,,,,,,,,,,,616.9602,9488,0.06745968
,,,,,,,,,,,,617.46,9707.66667,0.06902151
,,,,,,,,,,,,617.9598,9940,0.0706734
,,,,,,,,,,,,618.4602,10170.66667,0.07231344
,,,,,,,,,,,,618.96,10401,0.07395111
,,,,,,,,,,,,619.4598,10645.33333,0.07568832
,,,,,,,,,,,,619.9602,10903,0.07752033
,,,,,,,,,,,,620.46,11155.33333,0.07931442
,,,,,,,,,,,,620.9598,11399.33333,0.08104926
,,,,,,,,,,,,621.4602,11656.66667,0.0828789
,,,,,,,,,,,,621.96,11922.66667,0.08477016
,,,,,,,,,,,,622.4598,12195,0.08670645
,,,,,,,,,,,,622.9602,12484.66667,0.08876598
,,,,,,,,,,,,623.46,12781,0.09087291
,,,,,,,,,,,,623.9598,13083,0.09302013
,,,,,,,,,,,,624.4602,13382.66667,0.09515076
,,,,,,,,,,,,624.96,13691.33333,0.09734538
,,,,,,,,,,,,625.4598,13991,0.09947601
,,,,,,,,,,,,625.9602,14316,0.10178676
,,,,,,,,,,,,626.46,14641.33333,0.10409988
,,,,,,,,,,,,626.9598,14964.66667,0.10639878
,,,,,,,,,,,,627.4602,15291.33333,0.10872138
,,,,,,,,,,,,627.96,15631.66667,0.11114115
,,,,,,,,,,,,628.4598,15984.66667,0.11365098
,,,,,,,,,,,,628.9602,16341,0.11618451
,,,,,,,,,,,,629.46,16699.66667,0.11873463
,,,,,,,,,,,,629.9598,17072.33333,0.12138429
,,,,,,,,,,,,630.4602,17450,0.1240695
,,,,,,,,,,,,630.96,17823,0.12672153
,,,,,,,,,,,,631.4598,18218.33333,0.12953235
,,,,,,,,,,,,631.9602,18627,0.13243797
,,,,,,,,,,,,632.46,19035,0.13533885
,,,,,,,,,,,,632.9598,19442.33333,0.13823499
,,,,,,,,,,,,633.4602,19851.33333,0.14114298
,,,,,,,,,,,,633.96,20276.66667,0.1441671
,,,,,,,,,,,,634.4598,20715.33333,0.14728602
,,,,,,,,,,,,634.9602,21164,0.15047604
,,,,,,,,,,,,635.46,21632.66667,0.15380826
,,,,,,,,,,,,635.9598,22104,0.15715944
,,,,,,,,,,,,636.4602,22577.66667,0.16052721
,,,,,,,,,,,,636.96,23056,0.16392816
,,,,,,,,,,,,637.4598,23530,0.1672983
,,,,,,,,,,,,637.9602,24014.33333,0.17074191
,,,,,,,,,,,,638.46,24513,0.17428743
,,,,,,,,,,,,638.9598,25028,0.17794908
,,,,,,,,,,,,639.4602,25559,0.18172449
,,,,,,,,,,,,639.96,26090.66667,0.18550464
,,,,,,,,,,,,640.4598,26633,0.18936063
,,,,,,,,,,,,640.9602,27183.33333,0.1932735
,,,,,,,,,,,,641.46,27755.66667,0.19734279
,,,,,,,,,,,,641.9598,28333,0.20144763
,,,,,,,,,,,,642.4602,28918,0.20560698
,,,,,,,,,,,,642.96,29504.66667,0.20977818
,,,,,,,,,,,,643.4598,30098,0.21399678
,,,,,,,,,,,,643.9602,30706,0.21831966
,,,,,,,,,,,,644.46,31336.33333,0.22280133
,,,,,,,,,,,,644.9598,31982.66667,0.22739676
,,,,,,,,,,,,645.4602,32623.66667,0.23195427
,,,,,,,,,,,,645.96,33282,0.23663502
,,,,,,,,,,,,646.4598,33954,0.24141294
,,,,,,,,,,,,646.9602,34618,0.24613398
,,,,,,,,,,,,647.46,35292,0.25092612
,,,,,,,,,,,,647.9598,35994,0.25591734
,,,,,,,,,,,,648.4602,36703,0.26095833
,,,,,,,,,,,,648.96,37418.66667,0.26604672
,,,,,,,,,,,,649.4598,38156,0.27128916
,,,,,,,,,,,,649.9602,38898.33333,0.27656715
,,,,,,,,,,,,650.46,39661.66667,0.28199445
,,,,,,,,,,,,650.9598,40426.66667,0.2874336
,,,,,,,,,,,,651.4602,41200.33333,0.29293437
,,,,,,,,,,,,651.96,41996,0.29859156
,,,,,,,,,,,,652.4598,42798,0.30429378
,,,,,,,,,,,,652.9602,43621.66667,0.31015005
,,,,,,,,,,,,653.46,44451.66667,0.31605135
,,,,,,,,,,,,653.9598,45290.33333,0.32201427
,,,,,,,,,,,,654.4602,46149.33333,0.32812176
,,,,,,,,,,,,654.96,47017.33333,0.33429324
,,,,,,,,,,,,655.4598,47908.33333,0.34062825
,,,,,,,,,,,,655.9602,48808.33333,0.34702725
,,,,,,,,,,,,656.46,49706.66667,0.3534144
,,,,,,,,,,,,656.9598,50625.33333,0.35994612
,,,,,,,,,,,,657.4602,51548.66667,0.36651102
,,,,,,,,,,,,657.96,52490.33333,0.37320627
,,,,,,,,,,,,658.4598,53454,0.38005794
,,,,,,,,,,,,658.9602,54424.33333,0.38695701
,,,,,,,,,,,,659.46,55411,0.39397221
,,,,,,,,,,,,659.9598,56401.66667,0.40101585
,,,,,,,,,,,,660.4602,57411.33333,0.40819458
,,,,,,,,,,,,660.96,58450,0.4155795
,,,,,,,,,,,,661.4598,59498.66667,0.42303552
,,,,,,,,,,,,661.9602,60559,0.43057449
,,,,,,,,,,,,662.46,61639.33333,0.43825566
,,,,,,,,,,,,662.9598,62739.66667,0.44607903
,,,,,,,,,,,,663.4602,63840.33333,0.45390477
,,,,,,,,,,,,663.96,64952,0.46180872
,,,,,,,,,,,,664.4598,66090,0.4698999
,,,,,,,,,,,,664.9602,67235.33333,0.47804322
,,,,,,,,,,,,665.46,68387.33333,0.48623394
,,,,,,,,,,,,665.9598,69575.66667,0.49468299
,,,,,,,,,,,,666.4602,70784.33333,0.50327661
,,,,,,,,,,,,666.96,71990.33333,0.51185127
,,,,,,,,,,,,667.4598,73201.66667,0.52046385
,,,,,,,,,,,,667.9602,74445.66667,0.52930869
,,,,,,,,,,,,668.46,75689.66667,0.53815353
,,,,,,,,,,,,668.9598,76947.66667,0.54709791
,,,,,,,,,,,,669.4602,78240.66667,0.55629114
,,,,,,,,,,,,669.96,79556.33333,0.56564553
,,,,,,,,,,,,670.4598,80880.33333,0.57505917
,,,,,,,,,,,,670.9602,82214.66667,0.58454628
,,,,,,,,,,,,671.46,83567,0.59416137
,,,,,,,,,,,,671.9598,84934.33333,0.60388311
,,,,,,,,,,,,672.4602,86321,0.61374231
,,,,,,,,,,,,672.96,87721,0.62369631
,,,,,,,,,,,,673.4598,89137.66667,0.63376881
,,,,,,,,,,,,673.9602,90575.33333,0.64399062
,,,,,,,,,,,,674.46,92033,0.65435463
,,,,,,,,,,,,674.9598,93489.33333,0.66470916
,,,,,,,,,,,,675.4602,94969,0.67522959
,,,,,,,,,,,,675.96,96475.33333,0.68593962
,,,,,,,,,,,,676.4598,97984.33333,0.69666861
,,,,,,,,,,,,676.9602,99515.33333,0.70755402
,,,,,,,,,,,,677.46,101076,0.71865036
,,,,,,,,,,,,677.9598,102657.6667,0.72989601
,,,,,,,,,,,,678.4602,104240.6667,0.74115114
,,,,,,,,,,,,678.96,105829.3333,0.75244656
,,,,,,,,,,,,679.4598,107453.3333,0.7639932
,,,,,,,,,,,,679.9602,109109,0.77576499
,,,,,,,,,,,,680.46,110781.6667,0.78765765
,,,,,,,,,,,,680.9598,112456.3333,0.79956453
,,,,,,,,,,,,681.4602,114137.3333,0.81151644
,,,,,,,,,,,,681.96,115830.6667,0.82355604
,,,,,,,,,,,,682.4598,117572.6667,0.83594166
,,,,,,,,,,,,682.9602,119322.3333,0.84838179
,,,,,,,,,,,,683.46,121084,0.86090724
,,,,,,,,,,,,683.9598,122851.6667,0.87347535
,,,,,,,,,,,,684.4602,124635,0.88615485
,,,,,,,,,,,,684.96,126457.6667,0.89911401
,,,,,,,,,,,,685.4598,128297.3333,0.91219404
,,,,,,,,,,,,685.9602,130153,0.92538783
,,,,,,,,,,,,686.46,132020.3333,0.93866457
,,,,,,,,,,,,686.9598,133904.6667,0.95206218
,,,,,,,,,,,,687.4602,135811.6667,0.96562095
,,,,,,,,,,,,687.96,137734.6667,0.97929348
,,,,,,,,,,,,688.4598,139678.6667,0.99311532
,,,,,,,,,,,,688.9602,141631,1.00699641
,,,,,,,,,,,,689.46,143615,1.02110265
,,,,,,,,,,,,689.9598,145612.3333,1.03530369
,,,,,,,,,,,,690.4602,147618.6667,1.04956872
,,,,,,,,,,,,690.96,149646,1.06398306
,,,,,,,,,,,,691.4598,151705.3333,1.07862492
,,,,,,,,,,,,691.9602,153766.6667,1.093281
,,,,,,,,,,,,692.46,155839.3333,1.10801766
,,,,,,,,,,,,692.9598,157945,1.12298895
,,,,,,,,,,,,693.4602,160078.3333,1.13815695
,,,,,,,,,,,,693.96,162219.3333,1.15337946
,,,,,,,,,,,,694.4598,164364.6667,1.16863278
,,,,,,,,,,,,694.9602,166520.6667,1.18396194
,,,,,,,,,,,,695.46,168708.6667,1.19951862
,,,,,,,,,,,,695.9598,170931.6667,1.21532415
,,,,,,,,,,,,696.4602,173172.6667,1.23125766
,,,,,,,,,,,,696.96,175411,1.24717221
,,,,,,,,,,,,697.4598,177669,1.26322659
,,,,,,,,,,,,697.9602,179951,1.27945161
,,,,,,,,,,,,698.46,182250,1.2957975
,,,,,,,,,,,,698.9598,184559.3333,1.31221686
,,,,,,,,,,,,699.4602,186894,1.32881634
,,,,,,,,,,,,699.96,189250,1.3455675
,,,,,,,,,,,,700.4598,191623.6667,1.36244427
,,,,,,,,,,,,700.9602,194002,1.37935422
,,,,,,,,,,,,701.46,196396,1.39637556
,,,,,,,,,,,,701.9598,198800.3333,1.41347037
,,,,,,,,,,,,702.4602,201234.6667,1.43077848
,,,,,,,,,,,,702.96,203681.6667,1.44817665
,,,,,,,,,,,,703.4598,206157,1.46577627
,,,,,,,,,,,,703.9602,208637,1.48340907
,,,,,,,,,,,,704.46,211134.6667,1.50116748
,,,,,,,,,,,,704.9598,213658,1.51910838
,,,,,,,,,,,,705.4602,216181.3333,1.53704928
,,,,,,,,,,,,705.96,218738.6667,1.55523192
,,,,,,,,,,,,706.4598,221314,1.57354254
,,,,,,,,,,,,706.9602,223896.3333,1.59190293
,,,,,,,,,,,,707.46,226493.6667,1.61036997
,,,,,,,,,,,,707.9598,229117.6667,1.62902661
,,,,,,,,,,,,708.4602,231742.3333,1.64768799
,,,,,,,,,,,,708.96,234394.3333,1.66654371
,,,,,,,,,,,,709.4598,237054.3333,1.68545631
,,,,,,,,,,,,709.9602,239737.3333,1.70453244
,,,,,,,,,,,,710.46,242428.3333,1.72366545
,,,,,,,,,,,,710.9598,245147.3333,1.74299754
,,,,,,,,,,,,711.4602,247870.6667,1.76236044
,,,,,,,,,,,,711.96,250605,1.78180155
,,,,,,,,,,,,712.4598,253376,1.80150336
,,,,,,,,,,,,712.9602,256146.3333,1.82120043
,,,,,,,,,,,,713.46,258930.6667,1.84099704
,,,,,,,,,,,,713.9598,261736.6667,1.8609477
,,,,,,,,,,,,714.4602,264553.6667,1.88097657
,,,,,,,,,,,,714.96,267374.6667,1.90103388
,,,,,,,,,,,,715.4598,270198.3333,1.92111015
,,,,,,,,,,,,715.9602,273058.3333,1.94144475
,,,,,,,,,,,,716.46,275943.6667,1.96195947
,,,,,,,,,,,,716.9598,278844.6667,1.98258558
,,,,,,,,,,,,717.4602,281739,2.00316429
,,,,,,,,,,,,717.96,284646,2.02383306
,,,,,,,,,,,,718.4598,287568.3333,2.04461085
,,,,,,,,,,,,718.9602,290495.3333,2.06542182
,,,,,,,,,,,,719.46,293446.3333,2.08640343
,,,,,,,,,,,,719.9598,296408.3333,2.10746325
,,,,,,,,,,,,720.4602,299380,2.1285918
,,,,,,,,,,,,720.96,302386.6667,2.1499692
,,,,,,,,,,,,721.4598,305390,2.1713229
,,,,,,,,,,,,721.9602,308408.6667,2.19278562
,,,,,,,,,,,,722.46,311437.3333,2.21431944
,,,,,,,,,,,,722.9598,314471.6667,2.23589355
,,,,,,,,,,,,723.4602,317526.6667,2.2576146
,,,,,,,,,,,,723.96,320595,2.27943045
,,,,,,,,,,,,724.4598,323669,2.30128659
,,,,,,,,,,,,724.9602,326745,2.32315695
,,,,,,,,,,,,725.46,329850.6667,2.34523824
,,,,,,,,,,,,725.9598,332959.3333,2.36734086
,,,,,,,,,,,,726.4602,336055.3333,2.38935342
,,,,,,,,,,,,726.96,339176,2.41154136
,,,,,,,,,,,,727.4598,342315,2.43385965
,,,,,,,,,,,,727.9602,345463,2.45624193
,,,,,,,,,,,,728.46,348631.3333,2.47876878
,,,,,,,,,,,,728.9598,351795.3333,2.50126482
,,,,,,,,,,,,729.4602,354975.3333,2.52387462
,,,,,,,,,,,,729.96,358158.3333,2.54650575
,,,,,,,,,,,,730.4598,361335,2.56909185
,,,,,,,,,,,,730.9602,364527.3333,2.59178934
,,,,,,,,,,,,731.46,367746.3333,2.61467643
,,,,,,,,,,,,731.9598,370966,2.63756826
,,,,,,,,,,,,732.4602,374178,2.66040558
,,,,,,,,,,,,732.96,377408.3333,2.68337325
,,,,,,,,,,,,733.4598,380653,2.70644283
,,,,,,,,,,,,733.9602,383897,2.72950767
,,,,,,,,,,,,734.46,387148.6667,2.75262702
,,,,,,,,,,,,734.9598,390420,2.7758862
,,,,,,,,,,,,735.4602,393680.6667,2.79906954
,,,,,,,,,,,,735.96,396936.6667,2.8222197
,,,,,,,,,,,,736.4598,400224.6667,2.84559738
,,,,,,,,,,,,736.9602,403511.3333,2.86896558
,,,,,,,,,,,,737.46,406793.3333,2.8923006
,,,,,,,,,,,,737.9598,410094,2.91576834
,,,,,,,,,,,,738.4602,413396.6667,2.9392503
,,,,,,,,,,,,738.96,416709.6667,2.96280573
,,,,,,,,,,,,739.4598,420019,2.98633509
,,,,,,,,,,,,739.9602,423341.6667,3.00995925
,,,,,,,,,,,,740.46,426663.3333,3.0335763
,,,,,,,,,,,,740.9598,429983.6667,3.05718387
,,,,,,,,,,,,741.4602,433318.6667,3.08089572
,,,,,,,,,,,,741.96,436654.3333,3.10461231
,,,,,,,,,,,,742.4598,439998.6667,3.12839052
,,,,,,,,,,,,742.9602,443336.3333,3.15212133
,,,,,,,,,,,,743.46,446672,3.17583792
,,,,,,,,,,,,743.9598,450014.3333,3.19960191
,,,,,,,,,,,,744.4602,453376,3.22350336
,,,,,,,,,,,,744.96,456729.6667,3.24734793
,,,,,,,,,,,,745.4598,460070.6667,3.27110244
,,,,,,,,,,,,745.9602,463422,3.29493042
,,,,,,,,,,,,746.46,466775.6667,3.31877499
,,,,,,,,,,,,746.9598,470126.3333,3.34259823
,,,,,,,,,,,,747.4602,473478,3.36642858
,,,,,,,,,,,,747.96,476825,3.39022575
,,,,,,,,,,,,748.4598,480193,3.41417223
,,,,,,,,,,,,748.9602,483554.6667,3.43807368
,,,,,,,,,,,,749.46,486897.3333,3.46184004
,,,,,,,,,,,,749.9598,490261.3333,3.48575808
,,,,,,,,,,,,750.4602,493625.6667,3.50967849
,,,,,,,,,,,,750.96,496972.6667,3.53347566
,,,,,,,,,,,,751.4598,500314.6667,3.55723728
,,,,,,,,,,,,751.9602,503665.6667,3.58106289
,,,,,,,,,,,,752.46,507014,3.60486954
,,,,,,,,,,,,752.9598,510363.6667,3.62868567
,,,,,,,,,,,,753.4602,513699.3333,3.65240226
,,,,,,,,,,,,753.96,517031.6667,3.67609515
,,,,,,,,,,,,754.4598,520387,3.69995157
,,,,,,,,,,,,754.9602,523721,3.72365631
,,,,,,,,,,,,755.46,527058.3333,3.74738475
,,,,,,,,,,,,755.9598,530395.6667,3.77111319
,,,,,,,,,,,,756.4602,533727.6667,3.79480371
,,,,,,,,,,,,756.96,537049.3333,3.81842076
